"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00219.MP4","52.84084","Labridae","Bodianus","solatus",2,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","3.29913","Labridae",NA,NA,1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00220.MP4","58.37137","Lethrinidae","Gymnocranius","euanus",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00220.MP4","58.41113","Lethrinidae","Gymnocranius","sp1",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","9.37492","Lethrinidae","Lethrinus","miniatus",2,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","10.41207","Lethrinidae","Lethrinus","rubrioperculatus",7,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","0.08481","Malacanthidae","Malacanthus","brevirostris",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00219.MP4","40.73125","Malacanthidae","Malacanthus","latovittatus",2,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","0.04671","Pomacanthidae","Apolemichthys","trimaculatus",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","12.19997","Pomacanthidae","Pomacanthus","imperator",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","2.72300","Pomacanthidae","Pomacanthus","semicirculatus",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00219.MP4","46.50312","Scaridae","Scarus","ghobban",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","20.91061","Scaridae","Scarus","sp3",3,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","13.83271","Serranidae","Plectropomus","spp",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00217.MP4","0.79663","Serranidae","Pseudanthias","georgei",14,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","27.12237","Serranidae","Variola","louti",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","2","Left_MAH00218.MP4","13.28216","Tetraodontidae","Arothron","stellatus",1,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00219.MP4","30.62087","Carangidae","Carangoides","chrysophrys",1,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00217.MP4","1.34774","Carangidae","Carangoides","fulvoguttatus",2,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00218.MP4","16.44977","Carangidae","Carangoides","gymnostethus",1,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00219.MP4","47.98544","Carangidae",NA,"sp10",1,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00218.MP4","22.90622","Carcharhinidae","Loxodon","macrorhinus",1,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00219.MP4","47.95680","Echeneidae","Echeneis","naucrates",1,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00219.MP4","41.11441","Labridae","Choerodon","sp1",2,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00218.MP4","11.36608","Lethrinidae","Gymnocranius","euanus",1,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00218.MP4","16.16504","Lethrinidae","Gymnocranius","sp1",4,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00219.MP4","47.09288","Lethrinidae","Lethrinus","nebulosus",2,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00218.MP4","16.46089","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00218.MP4","11.09080","Nemipteridae","Pentapodus","nagasakiensis",7,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","20","Left_MAH00219.MP4","47.97710","Stegostomatidae","Stegostoma","fasciatum",1,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00251.MP4","54.12101","Carangidae","Carangoides","chrysophrys",3,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00248.MP4","4.34545","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00249.MP4","15.05560","Labridae","Choerodon","sp1",3,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00250.MP4","33.65696","Lethrinidae","Gymnocranius","euanus",2,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00249.MP4","5.77243","Lethrinidae","Gymnocranius","sp1",2,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00249.MP4","24.26646","Lethrinidae","Lethrinus","miniatus",4,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00251.MP4","52.32394","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00249.MP4","13.86858","Nemipteridae","Pentapodus","nagasakiensis",8,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","21","Left_MAH00249.MP4","17.61899","Pinguipedidae","Parapercis","nebulosa",3,"-22.6893","113.5652","20220522","14:43:14",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00225.MP4","56.12190","Balistidae","Sufflamen","fraenatum",2,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","32.09206","Carangidae","Decapterus","spp",2,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00223.MP4","1.61078","Cirrhitidae","Paracirrhites","forsteri",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00223.MP4","13.48708","Fistulariidae","Fistularia","commersonii",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","33.51181","Labridae","Bodianus","solatus",3,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00225.MP4","41.76506","Labridae","Choerodon","sp1",2,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00223.MP4","4.90490","Labridae","Coris","caudimacula",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","37.99796","Labridae","Oxycheilinus","orientalis",2,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","19.94910","Lethrinidae","Lethrinus","miniatus",13,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00225.MP4","57.70570","Lethrinidae","Lethrinus","nebulosus",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","34.82813","Lethrinidae","Lethrinus","ravus",7,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","20.54163","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","29.18916","Lutjanidae","Aphareus","rutilans",3,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00223.MP4","2.17578","Lutjanidae","Lutjanus","sebae",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","33.26295","Malacanthidae","Malacanthus","brevirostris",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","38.83602","Mullidae","Mulloidichthys","flavolineatus",8,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","32.28865","Nemipteridae","Pentapodus","nagasakiensis",12,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00223.MP4","5.72989","Pinguipedidae","Parapercis","nebulosa",4,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00224.MP4","23.90972","Serranidae","Epinephelus","tukula",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","22","Left_MAH00223.MP4","2.08542","SUS","SUS","SUS",1,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01225.MP4","3.18290","Balistidae","Abalistes","filamentosus",1,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01225.MP4","21.78677","Carangidae","Carangoides","chrysophrys",2,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01225.MP4","10.84556","Lethrinidae","Gymnocranius","sp1",2,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01226.MP4","44.23280","Lethrinidae","Lethrinus","miniatus",1,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01227.MP4","46.06824","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01225.MP4","17.28532","Lutjanidae","Pristipomoides","sp1",10,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01226.MP4","38.57270","Rhynchobatidae","Rhynchobatus","laevis",1,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01226.MP4","23.79905","Sparidae","Argyrops","spinifer",1,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01227.MP4","53.45980","Sphyraenidae","Sphyraena","spp",1,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","23","Left_MAH01225.MP4","0.91286","SUS","SUS","SUS",3,"-22.734","113.542","20220520","14:15:28",NA,NA,NA,"91.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00206.MP4","4.91269","Balistidae","Abalistes","filamentosus",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00207.MP4","22.38709","Carangidae","Carangoides","chrysophrys",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00207.MP4","32.08261","Carangidae","Carangoides","fulvoguttatus",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00207.MP4","28.49541","Carangidae","Seriola","rivoliana",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00208.MP4","36.83569","Carangidae","Seriolina","nigrofasciata",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00208.MP4","47.06813","Carcharhinidae","Carcharhinus","plumbeus",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00206.MP4","5.19797","Echeneidae","Echeneis","naucrates",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00207.MP4","27.46216","Lethrinidae","Gymnocranius","sp1",4,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00207.MP4","24.48613","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00207.MP4","27.72353","Lutjanidae","Pristipomoides","sp1",5,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00206.MP4","3.11005","Mullidae","Parupeneus","heptacanthus",2,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00207.MP4","13.86135","Nemipteridae","Pentapodus","nagasakiensis",6,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00207.MP4","19.88626","Sparidae","Argyrops","spinifer",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","24","Left_MAH00206.MP4","3.29107","Unknown","Unknown","Unknown",1,"-22.7426","113.5507","20220520","12:42:58",NA,NA,NA,"79.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","1.44339","Carangidae","Decapterus","spp",29,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","11.95277","Labridae","Bodianus","solatus",1,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","13.26103","Lethrinidae","Gymnocranius","sp1",4,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00239.MP4","23.53490","Lethrinidae","Lethrinus","miniatus",5,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","10.87781","Lethrinidae","Lethrinus","ravus",2,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","7.46579","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","1.44339","Lutjanidae","Pristipomoides","sp1",6,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","3.56996","Mullidae","Parupeneus","heptacanthus",5,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00240.MP4","46.16278","Pinguipedidae","Parapercis","nebulosa",4,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","4.55316","Pomacanthidae","Apolemichthys","trimaculatus",2,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","25","Left_MAH00238.MP4","2.15576","Serranidae","Epinephelus","areolatus",1,"-22.7053","113.5466","20220522","12:34:21",NA,NA,NA,"99.5","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01215.MP4","36.09606","Carangidae","Carangoides","chrysophrys",1,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01214.MP4","15.23494","Carangidae","Carangoides","fulvoguttatus",1,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01215.MP4","43.80404","Echeneidae","Echeneis","naucrates",1,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01213.MP4","6.58658","Lethrinidae","Gymnocranius","grandoculis",1,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01214.MP4","21.58879","Lethrinidae","Gymnocranius","sp1",3,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01215.MP4","48.87716","Lethrinidae","Lethrinus","nebulosus",1,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01214.MP4","22.39126","Lethrinidae","Lethrinus","rubrioperculatus",7,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01216.MP4","56.90073","Lutjanidae","Pristipomoides","sp1",4,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01215.MP4","33.82212","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01213.MP4","1.13113","Pinguipedidae","Parapercis","nebulosa",1,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01215.MP4","43.75566","Sphyrnidae","Sphyrna","mokarran",1,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","26","Left_MAH01214.MP4","12.99771","Unknown","Unknown","Unknown",7,"-22.7615","113.5484","20220520","09:08:31",NA,NA,NA,"77.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","27","Left_MAH00231.MP4","26.03128","Balistidae","Sufflamen","fraenatum",1,"-22.7254","113.5459","20220522","08:31:16",NA,NA,NA,"90.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","27","Left_MAH00231.MP4","23.16926","Carangidae","Carangoides","fulvoguttatus",25,"-22.7254","113.5459","20220522","08:31:16",NA,NA,NA,"90.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","27","Left_MAH00230.MP4","20.55025","Carangidae","Carangoides","gymnostethus",1,"-22.7254","113.5459","20220522","08:31:16",NA,NA,NA,"90.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","27","Left_MAH00230.MP4","12.69490","Carangidae","Decapterus","spp",1,"-22.7254","113.5459","20220522","08:31:16",NA,NA,NA,"90.4","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","27","Left_MAH00230.MP4","17.64485","Lethrinidae","Gymnocranius","sp1",2,"-22.7254","113.5459","20220522","08:31:16",NA,NA,NA,"90.4","Kaitlin McCloghry","Yes","Yes"
